1519647720,1233075,45.205479452054796,1233425.6493636477,1232857.9220649237,567.72729872399941,1232975
1519647780,1232975,33.014354066985646,1233391.1432085875,1232841.7139342697,549.42927431780845,1233060
1519647840,1233060,36.936936936936945,1233336.1580147096,1232855.270556719,480.88745799055323,1233350
1519647900,1233350,51.0948905109489,1233347.2784511119,1232848.4358346022,498.84261650964618,1233325
1519647960,1233325,52.238805970149251,1233365.6025106215,1232838.6832036644,526.91930695716292,1233075
1519648020,1233075,45.602605863192181,1233348.7375700551,1232836.2624299449,512.4751401101239,1233220
1519648020,1233075,57.876712328767127,1233366.3470744821,1232851.5100683752,514.83700610697269,1233220
1519648140,1233030,51.999999999999993,1233361.9950299347,1232865.147827208,496.84720272663981,1232870
1519648200,1232870,45.507246376811601,1233380.0372462878,1232824.9627537122,555.07449257560074,1232830
1519648200,1232870,45.772594752186585,1233399.4065696297,1232784.8791446562,614.5274249734357,1232830
1519648320,1233010,50.793650793650791,1233398.5845841451,1232789.9868444263,608.59773971885443,1233190
1519648380,1233190,50.793650793650791,1233403.133856463,1232789.7232863943,613.41057006875053,1233220
1519648440,1233220,52.380952380952372,1233416.2925560474,1232789.4217296666,626.87082638079301,1233140
1519648500,1233140,48.148148148148152,1233406.1206237082,1232789.5936620058,616.52696170238778,1233180
1519648500,1233140,52.924791086350972,1233416.3224955082,1232794.3917902058,621.93070530239493,1233180
1519648620,1232985,50.264550264550259,1233415.7903724154,1232796.3524847273,619.43788768816739,1232955
1519648680,1232955,47.138964577656672,1233418.0283853789,1232779.1144717638,638.91391361504793,1232655
1519648740,1232655,31.165311653116532,1233412.9695363983,1232684.887606459,728.08192993933335,1232715
1519648800,1232715,33.776595744680847,1233373.0623819516,1232637.6519037625,735.41047818912193,1232655
1519648800,1232715,37.573964497041416,1233384.755656359,1232565.9586293551,818.79702700395137,1232655
1519648920,1232560,29.878048780487802,1233367.1922445598,1232489.2363268689,877.9559176908806,1232660
1519648920,1232560,38.064516129032263,1233358.5571121322,1232445.0143164392,913.54279569303617,1232660
1519649040,1232610,40.972222222222229,1233365.956566741,1232400.4720046876,965.48456205334514,1232820
1519649100,1232820,49.689440993788821,1233365.6109125721,1232399.3890874279,966.22182514425367,1232805
1519649160,1232805,42.906574394463668,1233346.7294445396,1232388.9848411744,957.74460336519405,1232780
1519649220,1232780,38.18181818181818,1233202.6051112323,1232428.1091744818,774.49593675043434,1232895
1519649280,1232895,38.18181818181818,1233202.6051112323,1232428.1091744818,774.49593675043434,1232910
1519649340,1232910,41.221374045801525,1233144.0746624914,1232453.7824803658,690.29218212561682,1232925
1519649400,1232925,40.077821011673151,1233059.8298433335,1232501.5987280952,558.23111523827538,1232910
1519649460,1232910,46.606334841628957,1233040.0910959763,1232510.6231897378,529.4679062385112,1232875
